date,country,icc,n_candidates,n_selected,n_icc_available,coverage_mktcap,method,status
2026-05-26,Argentina,0.180674790561165,7,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-26,Brazil,0.1369141767558366,10,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-26,Canada,0.09227293793439846,11,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-26,Chile,0.1337946738745529,5,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-26,China,0.2968989124386142,15,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-26,Colombia,0.1025285104974194,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-05-26,France,0.10076514529871017,9,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-05-26,Germany,0.1092808564941512,10,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-05-26,India,0.09629988892713202,8,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-26,Israel,0.11118148897313893,7,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-26,Italy,0.07304386026525783,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-05-26,Japan,0.08749554563998678,9,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-26,Luxembourg,0.05988190477887613,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-05-26,Mexico,0.08783874082710022,8,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-26,Netherlands,0.08298766146767289,8,8,8,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-26,Peru,0.10518360034158544,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-05-26,Singapore,0.1038219221427719,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-05-26,South Africa,0.1475394854453084,4,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-05-26,South Korea,0.19848238773402638,6,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-26,Spain,0.10500750737300558,5,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-05-26,Switzerland,0.11191096354478927,6,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-05-26,Taiwan,0.08810155935739188,4,4,4,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-26,United Kingdom,0.0800217732829933,14,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
