date,ticker,label,category,icc,coverage_weight,n_holdings,n_matched,method,holding_source,status
2026-05-14,SPY,SPDR S&P 500 ETF Trust,Broad Market,0.0701255155797091,0.5281,25,25,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings
2026-05-14,IVV,iShares Core S&P 500 ETF,Broad Market,0.0701255155797091,0.5281,25,25,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings
2026-05-14,VOO,Vanguard S&P 500 ETF,Broad Market,0.06700199413932491,0.49440000000000006,25,25,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings
2026-05-14,VTI,Vanguard Total Stock Market ETF,Broad Market,0.06689983125139086,0.4356,25,25,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings
2026-05-14,QQQ,Invesco QQQ Trust,Growth / Nasdaq,0.07612349844834135,0.7257000000000001,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-05-14,DIA,SPDR Dow Jones Industrial Average ETF,Index,0.06984804911487824,0.9527,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-05-14,IWM,iShares Russell 2000 ETF,Small Cap,0.06357575582032894,0.11220000000000001,25,20,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings
2026-05-14,IJR,iShares Core S&P Small-Cap ETF,Small Cap,0.06475637658761557,0.1183,25,22,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings
2026-05-14,MDY,SPDR S&P MidCap 400 ETF Trust,Mid Cap,0.06300819952811697,0.1714,24,24,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings
2026-05-14,VUG,Vanguard Growth ETF,Style,0.06403011888600309,0.7805000000000001,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-05-14,VTV,Vanguard Value ETF,Style,0.0795169109486404,0.3653,25,25,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings
2026-05-14,IWF,iShares Russell 1000 Growth ETF,Style,0.06722953556168014,0.7736999999999999,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-05-14,IWD,iShares Russell 1000 Value ETF,Style,0.07771201547202053,0.34640000000000004,25,25,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings
2026-05-14,XLK,Technology Select Sector SPDR Fund,Sector,0.09237140410489708,0.8409,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-05-14,XLF,Financial Select Sector SPDR Fund,Sector,0.07750210669016305,0.7745000000000001,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-05-14,XLV,Health Care Select Sector SPDR Fund,Sector,0.09122570075620529,0.8606999999999999,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-05-14,XLY,Consumer Discretionary Select Sector SPDR Fund,Sector,0.056063908473658726,0.9165000000000001,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-05-14,XLP,Consumer Staples Select Sector SPDR Fund,Sector,0.06273719066173414,0.9247000000000001,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-05-14,XLE,Energy Select Sector SPDR Fund,Sector,0.06881125230779646,0.9978999999999999,23,21,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-05-14,XLI,Industrial Select Sector SPDR Fund,Sector,0.06161961130165028,0.6724999999999999,25,25,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings
2026-05-14,XLB,Materials Select Sector SPDR Fund,Sector,0.08092207689370173,0.9898000000000001,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-05-14,XLU,Utilities Select Sector SPDR Fund,Sector,0.07330729806943846,0.9213999999999999,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-05-14,XLRE,Real Estate Select Sector SPDR Fund,Sector,0.04898614326084379,0.9356,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-05-14,XLC,Communication Services Select Sector SPDR Fund,Sector,0.0676365099288106,0.9400000000000002,25,21,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-05-14,SMH,VanEck Semiconductor ETF,Theme,0.09489933856360691,1.0002,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-05-14,XBI,SPDR S&P Biotech ETF,Theme,0.11359921688417353,0.1645,25,12,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings
